video,frame,ear,mar,head_ratio,label
IMG_9540.MOV,221,0.31237,0.00716,0.63974,sleepy
IMG_9540.MOV,222,0.30481,0.00826,0.64155,sleepy
IMG_9540.MOV,223,0.28426,0.01031,0.6393,sleepy
IMG_9540.MOV,224,0.21053,0.0065,0.63721,sleepy
IMG_9540.MOV,225,0.1554,0.00679,0.64206,sleepy
IMG_9540.MOV,226,0.10283,0.00398,0.63889,sleepy
IMG_9540.MOV,227,0.09248,0.00683,0.64573,sleepy
IMG_9540.MOV,228,0.13311,0.00827,0.6481,sleepy
IMG_9540.MOV,229,0.1406,0.00779,0.64538,sleepy
IMG_9540.MOV,230,0.2151,0.00143,0.65046,sleepy
IMG_9540.MOV,231,0.28329,0.0053,0.65031,sleepy
IMG_9540.MOV,232,0.29788,0.00535,0.63908,sleepy
IMG_9540.MOV,233,0.31149,0.00753,0.63501,sleepy
IMG_9540.MOV,234,0.33328,0.00574,0.64498,sleepy
IMG_9540.MOV,235,0.3438,0.00107,0.63517,sleepy
IMG_9540.MOV,236,0.36471,0.0038,0.63587,sleepy
IMG_9540.MOV,237,0.3502,0.00507,0.63352,sleepy
IMG_9540.MOV,238,0.33476,0.0084,0.6255,sleepy
IMG_9540.MOV,239,0.34131,0.00443,0.62581,sleepy
IMG_9540.MOV,240,0.33729,0.00434,0.62775,sleepy
IMG_9540.MOV,241,0.35622,0.00473,0.62876,sleepy
IMG_9540.MOV,242,0.33169,0.00533,0.62902,sleepy
IMG_9540.MOV,243,0.34475,0.00547,0.63127,sleepy
IMG_9540.MOV,244,0.34429,0.00449,0.62843,sleepy
IMG_9540.MOV,245,0.36381,0.00665,0.62687,sleepy
IMG_9540.MOV,246,0.34606,0.00444,0.62607,sleepy
IMG_9540.MOV,247,0.34217,0.00439,0.6273,sleepy
IMG_9540.MOV,248,0.35021,0.00599,0.63083,sleepy
IMG_9540.MOV,249,0.34578,0.00313,0.6278,sleepy
IMG_9540.MOV,250,0.34274,0.00678,0.63384,sleepy
IMG_9540.MOV,251,0.35604,0.00426,0.6319,sleepy
IMG_9540.MOV,252,0.34669,0.00583,0.63814,sleepy
IMG_9540.MOV,253,0.35674,0.00559,0.6392,sleepy
IMG_9540.MOV,254,0.34436,0.00775,0.64443,sleepy
IMG_9540.MOV,255,0.31515,0.00619,0.6358,sleepy
IMG_9540.MOV,256,0.32133,0.003,0.63663,sleepy
IMG_9540.MOV,257,0.32601,0.00741,0.63104,sleepy
IMG_9540.MOV,258,0.33135,0.00642,0.63442,sleepy
IMG_9540.MOV,259,0.34141,0.00485,0.64131,sleepy
IMG_9540.MOV,260,0.33394,0.0103,0.64256,sleepy
IMG_9540.MOV,261,0.32211,0.00454,0.63497,sleepy
IMG_9540.MOV,262,0.31266,0.00267,0.63042,sleepy
IMG_9540.MOV,263,0.31335,0.00453,0.62951,sleepy
IMG_9540.MOV,264,0.32742,0.00947,0.63172,sleepy
IMG_9540.MOV,265,0.32104,0.00608,0.63131,sleepy
IMG_9540.MOV,266,0.31421,0.00605,0.62704,sleepy
IMG_9540.MOV,267,0.31524,0.00456,0.63128,sleepy
IMG_9540.MOV,268,0.3269,0.00554,0.64306,sleepy
IMG_9540.MOV,269,0.3356,0.00464,0.64397,sleepy
IMG_9540.MOV,270,0.31743,0.00387,0.64823,sleepy
IMG_9540.MOV,271,0.32407,0.00517,0.65103,sleepy
IMG_9540.MOV,272,0.32108,0.00578,0.65629,sleepy
IMG_9540.MOV,273,0.33577,0.00442,0.6476,sleepy
IMG_9540.MOV,274,0.33961,0.00362,0.6506,sleepy
IMG_9540.MOV,275,0.33276,0.00436,0.65292,sleepy
IMG_9540.MOV,276,0.32195,0.00542,0.65543,sleepy
IMG_9540.MOV,277,0.33709,0.01026,0.66007,sleepy
IMG_9540.MOV,278,0.33737,0.00791,0.65751,sleepy
IMG_9540.MOV,279,0.32447,0.00633,0.66353,sleepy
IMG_9540.MOV,280,0.12369,0.0027,0.65695,sleepy
IMG_9540.MOV,281,0.0407,0.00207,0.65492,sleepy
IMG_9540.MOV,282,0.02528,0.00138,0.64446,sleepy
IMG_9540.MOV,283,0.12842,0.00682,0.65027,sleepy
IMG_9540.MOV,284,0.23842,0.00484,0.65439,sleepy
IMG_9540.MOV,285,0.26416,0.00331,0.65856,sleepy
IMG_9540.MOV,286,0.29471,0.00456,0.66053,sleepy
IMG_9540.MOV,287,0.29551,0.00538,0.66079,sleepy
IMG_9540.MOV,288,0.29661,0.00493,0.65961,sleepy
IMG_9540.MOV,289,0.30107,0.005,0.65285,sleepy
IMG_9540.MOV,290,0.30154,0.00428,0.65825,sleepy
IMG_9540.MOV,291,0.30692,0.00332,0.66505,sleepy
IMG_9540.MOV,292,0.31662,0.00473,0.66243,sleepy
IMG_9540.MOV,293,0.32554,0.0064,0.65787,sleepy
IMG_9540.MOV,294,0.32506,0.00549,0.6644,sleepy
IMG_9540.MOV,295,0.32466,0.0043,0.66266,sleepy
IMG_9540.MOV,296,0.32045,0.00679,0.66469,sleepy
IMG_9540.MOV,297,0.32033,0.00675,0.66033,sleepy
IMG_9540.MOV,298,0.31214,0.00588,0.66519,sleepy
IMG_9540.MOV,299,0.28136,0.00422,0.66048,sleepy
IMG_9540.MOV,300,0.04815,0.00295,0.66191,sleepy
IMG_9540.MOV,301,0.03407,0.00333,0.66235,sleepy
IMG_9540.MOV,302,0.03262,0.00759,0.66554,sleepy
IMG_9540.MOV,303,0.02579,0.00795,0.66949,sleepy
IMG_9540.MOV,304,0.03128,0.01048,0.67291,sleepy
IMG_9540.MOV,305,0.05306,0.01172,0.67554,sleepy
IMG_9540.MOV,306,0.04972,0.0082,0.66909,sleepy
IMG_9540.MOV,307,0.08383,0.0086,0.67069,sleepy
IMG_9540.MOV,308,0.11788,0.00648,0.66725,sleepy
IMG_9540.MOV,309,0.17776,0.01022,0.6756,sleepy
IMG_9540.MOV,310,0.20811,0.01091,0.67366,sleepy
IMG_9540.MOV,311,0.20745,0.01267,0.66928,sleepy
IMG_9540.MOV,312,0.18207,0.01161,0.67574,sleepy
IMG_9540.MOV,313,0.19203,0.00998,0.67284,sleepy
IMG_9540.MOV,314,0.19565,0.01205,0.67071,sleepy
IMG_9540.MOV,315,0.20324,0.00868,0.66336,sleepy
IMG_9540.MOV,316,0.22775,0.00634,0.66159,sleepy
IMG_9540.MOV,317,0.19881,0.00835,0.66007,sleepy
IMG_9540.MOV,318,0.19732,0.00714,0.65927,sleepy
IMG_9540.MOV,319,0.20652,0.00809,0.65786,sleepy
IMG_9540.MOV,320,0.25448,0.00918,0.66543,sleepy
IMG_9540.MOV,321,0.26983,0.01296,0.67092,sleepy
IMG_9540.MOV,322,0.30037,0.0117,0.67164,sleepy
IMG_9540.MOV,323,0.3043,0.0104,0.67018,sleepy
IMG_9540.MOV,324,0.2964,0.01341,0.67311,sleepy
IMG_9540.MOV,325,0.28538,0.015,0.67637,sleepy
IMG_9540.MOV,326,0.28725,0.01139,0.67614,sleepy
IMG_9540.MOV,327,0.28878,0.01164,0.67995,sleepy
IMG_9540.MOV,328,0.27909,0.01189,0.67527,sleepy
IMG_9540.MOV,329,0.276,0.01026,0.67533,sleepy
IMG_9540.MOV,330,0.27803,0.01212,0.67907,sleepy
IMG_9540.MOV,331,0.27131,0.00883,0.67902,sleepy
IMG_9540.MOV,332,0.2713,0.00953,0.67877,sleepy
IMG_9540.MOV,333,0.27205,0.01144,0.67927,sleepy
IMG_9540.MOV,334,0.25801,0.01498,0.67169,sleepy
IMG_9540.MOV,335,0.26851,0.01582,0.67467,sleepy
IMG_9540.MOV,336,0.2806,0.01736,0.67218,sleepy
IMG_9540.MOV,337,0.28902,0.01489,0.67104,sleepy
IMG_9540.MOV,338,0.29136,0.01348,0.67213,sleepy
IMG_9540.MOV,339,0.30341,0.01425,0.67022,sleepy
IMG_9540.MOV,340,0.30285,0.01441,0.66947,sleepy
IMG_9540.MOV,341,0.29051,0.01391,0.66792,sleepy
IMG_9540.MOV,342,0.3034,0.01091,0.66474,sleepy
IMG_9540.MOV,343,0.30078,0.01388,0.66411,sleepy
IMG_9540.MOV,344,0.29543,0.01472,0.66343,sleepy
IMG_9540.MOV,345,0.31272,0.01397,0.66397,sleepy
IMG_9540.MOV,346,0.30959,0.01188,0.65444,sleepy
IMG_9540.MOV,347,0.30502,0.01333,0.65568,sleepy
IMG_9540.MOV,348,0.3159,0.01222,0.65673,sleepy
IMG_9540.MOV,349,0.32428,0.01157,0.64491,sleepy
IMG_9540.MOV,350,0.32575,0.01026,0.64531,sleepy
IMG_9540.MOV,351,0.31728,0.0117,0.6398,sleepy
IMG_9540.MOV,352,0.34101,0.00982,0.6428,sleepy
IMG_9540.MOV,353,0.36014,0.00734,0.64067,sleepy
IMG_9540.MOV,354,0.36624,0.0076,0.63758,sleepy
IMG_9540.MOV,355,0.36643,0.00823,0.63612,sleepy
IMG_9540.MOV,356,0.36504,0.00794,0.63337,sleepy
IMG_9540.MOV,357,0.36775,0.00607,0.62749,sleepy
IMG_9540.MOV,358,0.36938,0.00618,0.62676,sleepy
IMG_9540.MOV,359,0.3747,0.00537,0.6218,sleepy
IMG_9540.MOV,360,0.36622,0.00229,0.61459,sleepy
IMG_9540.MOV,361,0.39566,0.00268,0.61749,sleepy
IMG_9540.MOV,362,0.38625,0.09542,0.60569,sleepy
IMG_9540.MOV,363,0.39236,0.15983,0.60593,sleepy
IMG_9540.MOV,364,0.38444,0.14255,0.60597,sleepy
IMG_9540.MOV,365,0.39834,0.18656,0.60569,sleepy
IMG_9540.MOV,366,0.39338,0.20699,0.60684,sleepy
IMG_9540.MOV,367,0.39473,0.25834,0.60233,sleepy
IMG_9540.MOV,368,0.37407,0.2634,0.59333,sleepy
IMG_9540.MOV,369,0.36862,0.28169,0.59549,sleepy
IMG_9540.MOV,370,0.38077,0.28815,0.59499,sleepy
IMG_9540.MOV,371,0.37472,0.28013,0.59655,sleepy
IMG_9540.MOV,372,0.38024,0.26594,0.5961,sleepy
IMG_9540.MOV,373,0.37693,0.25924,0.593,sleepy
IMG_9540.MOV,374,0.39015,0.25415,0.59649,sleepy
IMG_9540.MOV,375,0.37907,0.26021,0.59662,sleepy
IMG_9540.MOV,376,0.39534,0.26079,0.60073,sleepy
IMG_9540.MOV,377,0.39142,0.24439,0.6015,sleepy
IMG_9540.MOV,378,0.39513,0.24333,0.60237,sleepy
IMG_9540.MOV,379,0.3972,0.23923,0.60352,sleepy
IMG_9540.MOV,380,0.39207,0.24265,0.60399,sleepy
IMG_9540.MOV,381,0.4002,0.24114,0.60518,sleepy
IMG_9540.MOV,382,0.38249,0.24264,0.60341,sleepy
IMG_9540.MOV,383,0.35596,0.21163,0.60672,sleepy
IMG_9540.MOV,384,0.30497,0.15505,0.60204,sleepy
IMG_9540.MOV,385,0.29816,0.13701,0.60536,sleepy
IMG_9540.MOV,386,0.27325,0.08879,0.60387,sleepy
IMG_9540.MOV,387,0.2695,0.03536,0.6074,sleepy
IMG_9540.MOV,388,0.24832,0.02359,0.6112,sleepy
IMG_9540.MOV,389,0.25564,0.00791,0.61894,sleepy
IMG_9540.MOV,390,0.24298,0.00344,0.61937,sleepy
IMG_9540.MOV,391,0.2737,0.00135,0.61918,sleepy
IMG_9540.MOV,392,0.26085,0.00125,0.62245,sleepy
IMG_9540.MOV,393,0.27752,0.00646,0.6255,sleepy
IMG_9540.MOV,394,0.28396,0.00752,0.62318,sleepy
IMG_9540.MOV,395,0.27255,0.00718,0.62056,sleepy
IMG_9540.MOV,396,0.27374,0.00541,0.62087,sleepy
IMG_9540.MOV,397,0.27191,0.00563,0.62185,sleepy
IMG_9540.MOV,398,0.28072,0.00434,0.61957,sleepy
IMG_9540.MOV,399,0.30045,0.0043,0.61585,sleepy
IMG_9540.MOV,400,0.27404,0.00541,0.61422,sleepy
IMG_9540.MOV,401,0.28387,0.00177,0.61791,sleepy
IMG_9540.MOV,402,0.26611,0.00491,0.61184,sleepy
IMG_9540.MOV,403,0.25183,0.00636,0.61377,sleepy
IMG_9540.MOV,404,0.2537,0.00481,0.61202,sleepy
IMG_9540.MOV,405,0.2557,0.00509,0.6145,sleepy
IMG_9540.MOV,406,0.26002,0.00565,0.61338,sleepy
IMG_9540.MOV,407,0.25863,0.00549,0.6133,sleepy
IMG_9540.MOV,408,0.27033,0.00675,0.61493,sleepy
IMG_9540.MOV,409,0.25937,0.00755,0.61735,sleepy
IMG_9540.MOV,410,0.25189,0.00676,0.61776,sleepy
IMG_9540.MOV,411,0.2699,0.00849,0.61745,sleepy
IMG_9540.MOV,412,0.26877,0.00639,0.61488,sleepy
IMG_9540.MOV,413,0.2702,0.00405,0.61109,sleepy
IMG_9540.MOV,414,0.25654,0.00421,0.61309,sleepy
IMG_9540.MOV,415,0.258,0.00524,0.61033,sleepy
IMG_9540.MOV,416,0.27643,0.00495,0.60937,sleepy
IMG_9540.MOV,417,0.27879,0.00445,0.6132,sleepy
IMG_9540.MOV,418,0.27413,0.00521,0.61274,sleepy
IMG_9540.MOV,419,0.27571,0.00559,0.61212,sleepy
IMG_9540.MOV,420,0.25655,0.00693,0.61228,sleepy
IMG_9540.MOV,421,0.26024,0.00588,0.60867,sleepy
IMG_9540.MOV,422,0.25945,0.00805,0.60914,sleepy
IMG_9540.MOV,423,0.27374,0.00664,0.60879,sleepy
IMG_9540.MOV,424,0.24349,0.00546,0.60702,sleepy
IMG_9540.MOV,425,0.26099,0.0016,0.60568,sleepy
IMG_9540.MOV,426,0.26199,0.00381,0.60139,sleepy
IMG_9540.MOV,427,0.26384,0.00385,0.60272,sleepy
IMG_9540.MOV,428,0.25855,0.01398,0.59396,sleepy
IMG_9540.MOV,429,0.26738,0.18159,0.59014,sleepy
IMG_9540.MOV,430,0.25613,0.24322,0.58984,sleepy
IMG_9540.MOV,431,0.24065,0.2895,0.59053,sleepy
IMG_9540.MOV,432,0.24912,0.29998,0.5916,sleepy
IMG_9540.MOV,433,0.24462,0.2772,0.60194,sleepy
IMG_9540.MOV,434,0.24369,0.25464,0.60833,sleepy
IMG_9540.MOV,435,0.23203,0.24816,0.61158,sleepy
IMG_9540.MOV,436,0.26854,0.25516,0.61271,sleepy
IMG_9540.MOV,437,0.26167,0.25421,0.61347,sleepy
IMG_9540.MOV,438,0.27947,0.25752,0.61248,sleepy
IMG_9540.MOV,439,0.28321,0.21755,0.62185,sleepy
IMG_9540.MOV,440,0.30529,0.15748,0.62836,sleepy
IMG_9540.MOV,441,0.28933,0.17774,0.62688,sleepy
IMG_9540.MOV,442,0.28271,0.12876,0.6283,sleepy
IMG_9540.MOV,443,0.29231,0.06695,0.62793,sleepy
IMG_9540.MOV,444,0.27946,0.03861,0.63358,sleepy
IMG_9540.MOV,445,0.28827,0.02011,0.64047,sleepy
IMG_9540.MOV,446,0.27007,0.02379,0.6377,sleepy
IMG_9540.MOV,447,0.29069,0.02284,0.63744,sleepy
IMG_9540.MOV,448,0.27685,0.01352,0.64135,sleepy
IMG_9540.MOV,449,0.28804,0.02059,0.63914,sleepy
IMG_9540.MOV,450,0.28057,0.02019,0.63706,sleepy
IMG_9540.MOV,451,0.25621,0.00891,0.63863,sleepy
IMG_9540.MOV,452,0.27641,0.01178,0.63855,sleepy
IMG_9540.MOV,453,0.27337,0.01209,0.63984,sleepy
IMG_9540.MOV,454,0.26088,0.00969,0.64517,sleepy
IMG_9540.MOV,455,0.26882,0.00664,0.64172,sleepy
IMG_9540.MOV,456,0.27847,0.00444,0.64142,sleepy
IMG_9540.MOV,457,0.28357,0.00487,0.6391,sleepy
IMG_9540.MOV,458,0.26236,0.0042,0.65304,sleepy
IMG_9540.MOV,459,0.26904,0.00345,0.6544,sleepy
IMG_9540.MOV,460,0.28094,0.00667,0.65228,sleepy
IMG_9540.MOV,461,0.26464,0.00633,0.647,sleepy
IMG_9540.MOV,462,0.2845,0.007,0.64944,sleepy
IMG_9540.MOV,463,0.27227,0.00658,0.64828,sleepy
IMG_9540.MOV,464,0.26426,0.00705,0.64921,sleepy
IMG_9540.MOV,465,0.27199,0.00652,0.65507,sleepy
IMG_9540.MOV,466,0.26936,0.00805,0.6523,sleepy
IMG_9540.MOV,467,0.26727,0.00786,0.65525,sleepy
IMG_9540.MOV,468,0.27432,0.00734,0.65708,sleepy
IMG_9540.MOV,469,0.26941,0.0051,0.65977,sleepy
IMG_9540.MOV,470,0.25723,0.0067,0.65531,sleepy
IMG_9540.MOV,471,0.25275,0.00685,0.65583,sleepy
IMG_9540.MOV,472,0.24669,0.0066,0.65958,sleepy
IMG_9540.MOV,473,0.26932,0.00698,0.65943,sleepy
IMG_9540.MOV,474,0.26253,0.00482,0.65773,sleepy
IMG_9540.MOV,475,0.25367,0.00538,0.65825,sleepy
IMG_9540.MOV,476,0.26237,0.00854,0.65015,sleepy
IMG_9540.MOV,477,0.25065,0.0081,0.65157,sleepy
IMG_9540.MOV,478,0.17342,0.004,0.65669,sleepy
IMG_9540.MOV,479,0.11106,0.00374,0.65849,sleepy
IMG_9540.MOV,480,0.11159,0.00441,0.65702,sleepy
IMG_9540.MOV,481,0.10214,0.00455,0.65964,sleepy
IMG_9540.MOV,482,0.13142,0.00625,0.66224,sleepy
IMG_9540.MOV,483,0.19424,0.0041,0.6558,sleepy
IMG_9540.MOV,484,0.23943,0.0026,0.65858,sleepy
IMG_9540.MOV,485,0.27329,0.006,0.66344,sleepy
IMG_9540.MOV,486,0.28628,0.00672,0.66347,sleepy
IMG_9540.MOV,487,0.2758,0.00579,0.65497,sleepy
IMG_9540.MOV,488,0.27854,0.00435,0.66074,sleepy
IMG_9540.MOV,489,0.28166,0.0029,0.65859,sleepy
IMG_9540.MOV,490,0.29119,0.00502,0.65417,sleepy
IMG_9540.MOV,491,0.29463,0.00425,0.65511,sleepy
IMG_9540.MOV,492,0.28465,0.00443,0.65594,sleepy
IMG_9540.MOV,493,0.29069,0.00421,0.65815,sleepy
IMG_9540.MOV,494,0.28772,0.00487,0.65662,sleepy
IMG_9540.MOV,495,0.27632,0.00434,0.65454,sleepy
IMG_9540.MOV,496,0.28154,0.00434,0.6533,sleepy
IMG_9540.MOV,497,0.31973,0.00531,0.65679,sleepy
IMG_9540.MOV,498,0.33312,0.00577,0.65826,sleepy
IMG_9540.MOV,499,0.33712,0.00488,0.65859,sleepy
IMG_9540.MOV,500,0.34305,0.00363,0.65967,sleepy
IMG_9540.MOV,501,0.34885,0.0053,0.65878,sleepy
IMG_9540.MOV,502,0.36709,0.00425,0.65821,sleepy
IMG_9540.MOV,503,0.34823,0.00464,0.65884,sleepy
IMG_9540.MOV,504,0.36111,0.00571,0.65971,sleepy
IMG_9540.MOV,505,0.36903,0.00374,0.65817,sleepy
IMG_9540.MOV,506,0.36923,0.00612,0.6581,sleepy
IMG_9540.MOV,507,0.3739,0.00932,0.65949,sleepy
IMG_9540.MOV,508,0.40699,0.00873,0.65944,sleepy
IMG_9540.MOV,509,0.39627,0.00957,0.66534,sleepy
IMG_9540.MOV,510,0.40044,0.01096,0.66573,sleepy
IMG_9540.MOV,511,0.41818,0.00646,0.65935,sleepy
IMG_9540.MOV,512,0.42065,0.00592,0.65711,sleepy
IMG_9540.MOV,513,0.41493,0.00417,0.65138,sleepy
IMG_9540.MOV,514,0.4132,0.00554,0.65607,sleepy
IMG_9540.MOV,515,0.41373,0.0022,0.65627,sleepy
IMG_9540.MOV,516,0.40994,0.00764,0.66117,sleepy
IMG_9540.MOV,517,0.40823,0.00675,0.66007,sleepy
IMG_9540.MOV,518,0.41506,0.00988,0.65358,sleepy
IMG_9540.MOV,519,0.4093,0.00731,0.6455,sleepy
IMG_9540.MOV,520,0.40718,0.01228,0.65612,sleepy
IMG_9540.MOV,521,0.37426,0.00939,0.64601,sleepy
IMG_9540.MOV,522,0.39578,0.00721,0.65113,sleepy
IMG_9540.MOV,523,0.42289,0.00507,0.65038,sleepy
IMG_9540.MOV,524,0.41555,0.00516,0.64411,sleepy
IMG_9540.MOV,525,0.41925,0.00775,0.63787,sleepy
IMG_9540.MOV,526,0.41137,0.00716,0.64004,sleepy
IMG_9540.MOV,527,0.39983,0.00516,0.63695,sleepy
IMG_9540.MOV,528,0.41639,0.00304,0.63236,sleepy
IMG_9540.MOV,529,0.40967,0.0034,0.6342,sleepy
IMG_9540.MOV,530,0.40407,0.00519,0.62821,sleepy
IMG_9540.MOV,531,0.42072,0.00678,0.62876,sleepy
IMG_9540.MOV,532,0.42147,0.00533,0.62864,sleepy
IMG_9540.MOV,533,0.41442,0.00622,0.6344,sleepy
IMG_9540.MOV,534,0.39659,0.00378,0.63188,sleepy
IMG_9540.MOV,535,0.40737,0.00639,0.62857,sleepy
IMG_9540.MOV,536,0.40687,0.00771,0.62747,sleepy
IMG_9540.MOV,537,0.39771,0.00444,0.62297,sleepy
IMG_9540.MOV,538,0.40968,0.00197,0.62501,sleepy
IMG_9540.MOV,539,0.40588,0.00366,0.62272,sleepy
IMG_9540.MOV,540,0.40655,0.00641,0.62423,sleepy
IMG_9540.MOV,541,0.40193,0.00516,0.62396,sleepy
IMG_9540.MOV,542,0.39857,0.00657,0.62661,sleepy
IMG_9540.MOV,543,0.40414,0.0062,0.62682,sleepy
IMG_9540.MOV,544,0.40371,0.00681,0.62109,sleepy
IMG_9540.MOV,545,0.40491,0.00471,0.62058,sleepy
IMG_9540.MOV,546,0.40893,0.00564,0.62059,sleepy
IMG_9540.MOV,547,0.40856,0.00341,0.61799,sleepy
IMG_9540.MOV,548,0.42703,0.00754,0.62546,sleepy
IMG_9540.MOV,549,0.4114,0.00511,0.62455,sleepy
IMG_9540.MOV,550,0.41373,0.00627,0.62289,sleepy
IMG_9540.MOV,551,0.41174,0.0102,0.61833,sleepy
IMG_9540.MOV,552,0.39202,0.00643,0.62302,sleepy
IMG_9540.MOV,553,0.39163,0.00465,0.62817,sleepy
IMG_9540.MOV,554,0.37805,0.00611,0.63004,sleepy
IMG_9540.MOV,555,0.37656,0.00548,0.6308,sleepy
IMG_9540.MOV,556,0.38255,0.00411,0.62861,sleepy
IMG_9540.MOV,557,0.38294,0.00756,0.62569,sleepy
IMG_9540.MOV,558,0.38112,0.0077,0.62358,sleepy
IMG_9540.MOV,559,0.38143,0.00824,0.62632,sleepy
IMG_9540.MOV,560,0.38619,0.00718,0.62517,sleepy
IMG_9540.MOV,561,0.36565,0.00501,0.62704,sleepy
IMG_9540.MOV,562,0.3646,0.00746,0.6283,sleepy
IMG_9540.MOV,563,0.3769,0.00521,0.63198,sleepy
IMG_9540.MOV,564,0.36518,0.00427,0.63303,sleepy
IMG_9540.MOV,565,0.36008,0.00535,0.63199,sleepy
IMG_9540.MOV,566,0.37305,0.00742,0.63312,sleepy
IMG_9540.MOV,567,0.36752,0.00516,0.63226,sleepy
IMG_9540.MOV,568,0.3716,0.00739,0.63255,sleepy
IMG_9540.MOV,569,0.37394,0.00683,0.63151,sleepy
IMG_9540.MOV,570,0.36881,0.00658,0.63333,sleepy
IMG_9540.MOV,571,0.3594,0.00446,0.63284,sleepy
IMG_9540.MOV,572,0.36746,0.00408,0.6331,sleepy
IMG_9540.MOV,573,0.36401,0.00377,0.63405,sleepy
IMG_9540.MOV,574,0.37184,0.00523,0.63215,sleepy
IMG_9540.MOV,575,0.36799,0.00678,0.63642,sleepy
IMG_9540.MOV,576,0.36072,0.00412,0.63239,sleepy
IMG_9540.MOV,577,0.36132,0.00361,0.63075,sleepy
IMG_9541.MOV,0,0.36305,0.00453,0.65283,sleepy
IMG_9541.MOV,1,0.36486,0.00428,0.64907,sleepy
IMG_9541.MOV,2,0.35934,0.00561,0.65061,sleepy
IMG_9541.MOV,3,0.37326,0.00364,0.64235,sleepy
IMG_9541.MOV,4,0.36565,0.00285,0.64222,sleepy
IMG_9541.MOV,5,0.36632,0.00488,0.64009,sleepy
IMG_9541.MOV,6,0.3665,0.00482,0.63292,sleepy
IMG_9541.MOV,7,0.3786,0.00284,0.63497,sleepy
IMG_9541.MOV,8,0.37275,0.00311,0.63581,sleepy
IMG_9541.MOV,9,0.38306,0.00535,0.64446,sleepy
IMG_9541.MOV,10,0.38662,0.00417,0.64735,sleepy
IMG_9541.MOV,11,0.37592,0.0047,0.65016,sleepy
IMG_9541.MOV,12,0.37921,0.00572,0.64598,sleepy
IMG_9541.MOV,13,0.37803,0.00292,0.64377,sleepy
IMG_9541.MOV,14,0.36914,0.00518,0.644,sleepy
IMG_9541.MOV,15,0.37688,0.00235,0.64267,sleepy
IMG_9541.MOV,16,0.37505,0.00359,0.63961,sleepy
IMG_9541.MOV,17,0.3746,0.00446,0.63813,sleepy
IMG_9541.MOV,18,0.38488,0.00405,0.64193,sleepy
IMG_9541.MOV,19,0.38656,0.004,0.64,sleepy
IMG_9541.MOV,20,0.40154,0.00411,0.63564,sleepy
IMG_9541.MOV,21,0.41836,0.00447,0.64144,sleepy
IMG_9541.MOV,22,0.41878,0.00121,0.63692,sleepy
IMG_9541.MOV,23,0.4158,0.00379,0.6407,sleepy
IMG_9541.MOV,24,0.42151,0.00242,0.63841,sleepy
IMG_9541.MOV,25,0.40687,0.00413,0.63636,sleepy
IMG_9541.MOV,26,0.32776,0.00501,0.63142,sleepy
IMG_9541.MOV,27,0.0589,0.01409,0.62806,sleepy
IMG_9541.MOV,28,0.07353,0.01124,0.62956,sleepy
IMG_9541.MOV,29,0.08363,0.00611,0.6347,sleepy
IMG_9541.MOV,30,0.14821,0.00462,0.62886,sleepy
IMG_9541.MOV,31,0.29112,0.00545,0.62709,sleepy
IMG_9541.MOV,32,0.35609,0.00557,0.62482,sleepy
IMG_9541.MOV,33,0.39029,0.00544,0.62646,sleepy
IMG_9541.MOV,34,0.41853,0.00394,0.62457,sleepy
IMG_9541.MOV,35,0.42423,0.00376,0.62468,sleepy
IMG_9541.MOV,36,0.42704,0.00389,0.62542,sleepy
IMG_9541.MOV,37,0.43359,0.00479,0.62808,sleepy
IMG_9541.MOV,38,0.4419,0.00512,0.62437,sleepy
IMG_9541.MOV,39,0.4356,0.00563,0.62444,sleepy
IMG_9541.MOV,40,0.43532,0.0045,0.62624,sleepy
IMG_9541.MOV,41,0.44573,0.0057,0.62754,sleepy
IMG_9541.MOV,42,0.43298,0.00354,0.62077,sleepy
IMG_9541.MOV,43,0.41783,0.00294,0.6223,sleepy
IMG_9541.MOV,44,0.42216,0.00081,0.62555,sleepy
IMG_9541.MOV,45,0.41337,0.00136,0.6256,sleepy
IMG_9541.MOV,46,0.4545,0.00131,0.62781,sleepy
IMG_9541.MOV,47,0.44144,0.00362,0.62502,sleepy
IMG_9541.MOV,48,0.45267,0.00099,0.63004,sleepy
IMG_9541.MOV,49,0.4599,0.00608,0.62811,sleepy
IMG_9541.MOV,50,0.46066,0.00785,0.62555,sleepy
IMG_9541.MOV,51,0.45392,0.00518,0.62902,sleepy
IMG_9541.MOV,52,0.45227,0.00106,0.62813,sleepy
IMG_9541.MOV,53,0.45415,0.00308,0.62662,sleepy
IMG_9541.MOV,54,0.44443,0.00258,0.62522,sleepy
IMG_9541.MOV,55,0.43299,0.00988,0.6254,sleepy
IMG_9541.MOV,56,0.43846,0.00827,0.62665,sleepy
IMG_9541.MOV,57,0.4367,0.00859,0.62738,sleepy
IMG_9541.MOV,58,0.44138,0.00894,0.62725,sleepy
IMG_9541.MOV,59,0.43863,0.00754,0.62926,sleepy
IMG_9541.MOV,60,0.43387,0.00621,0.63034,sleepy
IMG_9541.MOV,61,0.43403,0.00555,0.62636,sleepy
IMG_9541.MOV,62,0.43609,0.0066,0.62688,sleepy
IMG_9541.MOV,63,0.4428,0.00787,0.62698,sleepy
IMG_9541.MOV,64,0.43415,0.0077,0.62563,sleepy
IMG_9541.MOV,65,0.43766,0.00523,0.62427,sleepy
IMG_9541.MOV,66,0.43786,0.0059,0.62431,sleepy
